RT,TYPE,SERIALNO,puma_id,HINCP,NP,place_id,SYNTHETIC_HID,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,1311709,100,15830,3,01077010100,01077010100-555,-87.6787093416047,34.8044552268209,P,302,1,1,24,1,,0,1,3,30,1,6765,1,2,01077010100-555-820,,
H,1,1311709,100,15830,3,01077010100,01077010100-555,-87.6787093416047,34.8044552268209,P,302,1,1,2,,,4,1,,,1,,1,2,01077010100-555-821,,
H,1,1311709,100,15830,3,01077010100,01077010100-555,-87.6787093416047,34.8044552268209,P,302,1,2,22,2,15,13,1,1,15800,1,5820,1,9,01077010100-555-822,,574676169
H,1,1442863,100,24000,3,01077010100,01077010100-556,-87.6786247995214,34.8048811863921,P,1500,1,1,22,1,,0,1,1,20000,1,9620,1,2,01077010100-556-823,,886694330
H,1,1442863,100,24000,3,01077010100,01077010100-556,-87.6786247995214,34.8048811863921,P,1500,1,2,21,2,15,1,1,1,4000,1,8740,1,2,01077010100-556-824,,133753897
H,1,1442863,100,24000,3,01077010100,01077010100-556,-87.6786247995214,34.8048811863921,P,1500,1,1,1,,,2,1,,,1,,1,2,01077010100-556-825,,
H,1,913842,100,15200,3,01077010100,01077010100-557,-87.6790513119261,34.8045828023506,P,900,1,2,31,1,,0,1,1,15200,1,7750,1,2,01077010100-557-826,,300671195
H,1,913842,100,15200,3,01077010100,01077010100-557,-87.6790513119261,34.8045828023506,P,900,1,1,12,2,8,2,1,,,1,,13,2,01077010100-557-827,010201000772,
H,1,913842,100,15200,3,01077010100,01077010100-557,-87.6790513119261,34.8045828023506,P,900,1,2,10,2,5,2,1,,,1,,1,2,01077010100-557-828,010201000766,
H,1,792368,100,24000,3,01077010100,01077010100-558,-87.6783230335544,34.8047423072686,P,2500,1,2,29,1,,0,1,1,24000,1,3600,1,2,01077010100-558-829,,133746701
H,1,792368,100,24000,3,01077010100,01077010100-558,-87.6783230335544,34.8047423072686,P,2500,1,2,9,2,4,2,1,,,1,,1,2,01077010100-558-830,010201001545,
H,1,792368,100,24000,3,01077010100,01077010100-558,-87.6783230335544,34.8047423072686,P,2500,1,2,7,2,3,2,1,,,1,,1,2,01077010100-558-831,010201000775,
H,1,1403110,100,18000,3,01077010100,01077010100-559,-87.6784260833651,34.8045119475138,P,1303,1,2,33,1,,0,1,1,18000,1,3600,1,2,01077010100-559-832,,133769869
H,1,1403110,100,18000,3,01077010100,01077010100-559,-87.6784260833651,34.8045119475138,P,1303,1,2,16,2,12,2,1,6,0,1,,1,2,01077010100-559-833,010153000528,
H,1,1403110,100,18000,3,01077010100,01077010100-559,-87.6784260833651,34.8045119475138,P,1303,1,1,5,2,1,2,1,,,1,,1,2,01077010100-559-834,010201001545,
H,1,1303356,100,21804,3,01077010100,01077010100-560,-87.6595423690029,34.8049284608228,P,2500,1,2,53,1,,0,1,6,12000,1,,36,2,01077010100-560-835,,
H,1,1303356,100,21804,3,01077010100,01077010100-560,-87.6595423690029,34.8049284608228,P,2500,1,1,21,2,15,2,1,6,4,1,,36,2,01077010100-560-836,,
H,1,1303356,100,21804,3,01077010100,01077010100-560,-87.6595423690029,34.8049284608228,P,2500,1,2,17,2,14,2,1,6,9800,1,,36,2,01077010100-560-837,010201000775,
H,1,31521,100,20300,3,01077010100,01077010100-561,-87.6591847441415,34.8050745471783,P,700,1,1,30,2,16,0,1,1,20300,2,2200,207,6,01077010100-561-838,,803522689
H,1,31521,100,20300,3,01077010100,01077010100-561,-87.6591847441415,34.8050745471783,P,700,1,2,28,1,,1,1,6,0,2,,207,6,01077010100-561-839,,
H,1,31521,100,20300,3,01077010100,01077010100-561,-87.6591847441415,34.8050745471783,P,700,1,1,1,,,2,1,,,1,,1,6,01077010100-561-840,,
H,1,209511,100,32000,3,01077010100,01077010100-562,-87.6585623667107,34.8051089037794,P,200,1,2,20,1,,0,1,1,5000,1,9130,1,1,01077010100-562-841,,9241662
H,1,209511,100,32000,3,01077010100,01077010100-562,-87.6585623667107,34.8051089037794,P,200,1,1,31,1,,1,1,1,27000,1,9360,1,1,01077010100-562-842,,420158057
H,1,209511,100,32000,3,01077010100,01077010100-562,-87.6585623667107,34.8051089037794,P,200,1,1,1,,,2,1,,,1,,1,1,01077010100-562-843,,
H,1,1055130,100,25530,3,01077010100,01077010100-563,-87.6603856685793,34.8044335725416,P,2400,1,1,20,2,15,0,1,6,0,1,,1,1,01077010100-563-844,,
H,1,1055130,100,25530,3,01077010100,01077010100-563,-87.6603856685793,34.8044335725416,P,2400,1,1,20,2,15,12,1,1,530,1,4760,1,2,01077010100-563-845,,987560612
H,1,1055130,100,25530,3,01077010100,01077010100-563,-87.6603856685793,34.8044335725416,P,2400,1,2,20,2,15,12,1,1,25000,1,5240,1,1,01077010100-563-846,,987561073
H,1,369053,100,29400,3,01077010100,01077010100-564,-87.6621504761132,34.8046773324331,P,1900,1,1,25,1,,0,1,2,12400,1,4020,1,1,01077010100-564-847,,495960015
H,1,369053,100,29400,3,01077010100,01077010100-564,-87.6621504761132,34.8046773324331,P,1900,1,1,23,2,15,12,1,6,12000,1,,12,1,01077010100-564-848,,
H,1,369053,100,29400,3,01077010100,01077010100-564,-87.6621504761132,34.8046773324331,P,1900,1,2,22,1,,12,1,1,5000,1,4110,1,1,01077010100-564-849,,997143318
H,1,1247318,100,30600,3,01077010100,01077010100-565,-87.6763851272083,34.8009604547661,P,2100,1,2,33,1,,0,1,1,30600,1,9000,1,2,01077010100-565-850,,475156220
H,1,1247318,100,30600,3,01077010100,01077010100-565,-87.6763851272083,34.8009604547661,P,2100,1,2,13,2,9,2,1,,,1,,1,2,01077010100-565-851,010201000772,
H,1,1247318,100,30600,3,01077010100,01077010100-565,-87.6763851272083,34.8009604547661,P,2100,1,1,8,2,4,2,1,,,1,,1,2,01077010100-565-852,010201000774,
H,1,63062,100,40600,3,01077010100,01077010100-566,-87.6757534423706,34.8010089756633,P,302,1,1,21,2,15,0,1,1,12000,1,160,1,1,01077010100-566-853,,690640008
H,1,63062,100,40600,3,01077010100,01077010100-566,-87.6757534423706,34.8010089756633,P,302,1,1,23,1,,12,1,1,8600,1,4700,26,1,01077010100-566-854,,997143318
H,1,63062,100,40600,3,01077010100,01077010100-566,-87.6757534423706,34.8010089756633,P,302,1,2,19,2,15,13,1,1,20000,1,3420,1,1,01077010100-566-855,,258582915
H,1,1055292,100,38500,3,01077010100,01077010100-567,-87.6742547767859,34.8022099213141,P,500,1,2,21,1,,0,1,1,7500,1,4020,1,1,01077010100-567-856,,133750208
H,1,1055292,100,38500,3,01077010100,01077010100-567,-87.6742547767859,34.8022099213141,P,500,1,1,1,,,2,1,,,1,,1,1,01077010100-567-857,,
H,1,1055292,100,38500,3,01077010100,01077010100-567,-87.6742547767859,34.8022099213141,P,500,1,1,21,1,,12,1,3,31000,1,9000,47,1,01077010100-567-858,,
H,1,770651,100,40000,3,01077010100,01077010100-568,-87.673771134453,34.8020938920057,P,600,1,1,30,1,,0,1,1,40000,1,2630,46,1,01077010100-568-859,,9241662
H,1,770651,100,40000,3,01077010100,01077010100-568,-87.673771134453,34.8020938920057,P,600,1,2,27,1,,1,1,6,0,1,4700,1,1,01077010100-568-860,,
H,1,770651,100,40000,3,01077010100,01077010100-568,-87.673771134453,34.8020938920057,P,600,1,1,1,,,2,1,,,1,,1,1,01077010100-568-861,,
H,1,567280,100,70400,3,01077010100,01077010100-569,-87.6737339705649,34.8023698782675,P,100,1,2,22,1,,0,1,1,42400,1,3255,1,1,01077010100-569-862,,396240194
H,1,567280,100,70400,3,01077010100,01077010100-569,-87.6737339705649,34.8023698782675,P,100,1,1,3,1,,2,1,,,1,,1,1,01077010100-569-863,,
H,1,567280,100,70400,3,01077010100,01077010100-569,-87.6737339705649,34.8023698782675,P,100,1,1,25,2,15,13,1,1,28000,1,7700,51,1,01077010100-569-864,,997143318
H,1,1193206,100,50000,3,01077010100,01077010100-570,-87.6724649020939,34.8026121386054,P,1000,1,1,24,1,,0,1,3,10000,1,310,1,1,01077010100-570-865,,
H,1,1193206,100,50000,3,01077010100,01077010100-570,-87.6724649020939,34.8026121386054,P,1000,1,2,25,1,,1,1,1,40000,1,2630,1,1,01077010100-570-866,,396240194
H,1,1193206,100,50000,3,01077010100,01077010100-570,-87.6724649020939,34.8026121386054,P,1000,1,2,0,,,2,1,,,1,,1,1,01077010100-570-867,,
H,1,1256936,100,95000,3,01077010100,01077010100-571,-87.6718079135907,34.8029145841274,P,2703,1,1,23,1,,0,1,1,47000,1,6355,1,1,01077010100-571-868,,266382936
H,1,1256936,100,95000,3,01077010100,01077010100-571,-87.6718079135907,34.8029145841274,P,2703,1,1,24,1,,15,1,1,31000,1,9600,1,1,01077010100-571-869,,997143318
H,1,1256936,100,95000,3,01077010100,01077010100-571,-87.6718079135907,34.8029145841274,P,2703,1,1,21,1,,15,1,1,17000,1,6420,1,1,01077010100-571-870,,420244808
H,1,387109,100,72000,4,01077010100,01077010100-572,-87.6768363417408,34.8018510289797,P,1400,1,1,34,1,,0,1,1,40000,1,3820,28,1,01077010100-572-871,,378034557
H,1,387109,100,72000,4,01077010100,01077010100-572,-87.6768363417408,34.8018510289797,P,1400,1,2,30,1,,1,1,1,32000,1,120,1,1,01077010100-572-872,,967947250
H,1,387109,100,72000,4,01077010100,01077010100-572,-87.6768363417408,34.8018510289797,P,1400,1,1,6,1,,2,1,,,1,,1,1,01077010100-572-873,,
H,1,387109,100,72000,4,01077010100,01077010100-572,-87.6768363417408,34.8018510289797,P,1400,1,2,11,1,,3,1,,,1,,1,1,01077010100-572-874,,
H,1,1455229,100,91500,3,01077010100,01077010100-573,-87.676083005543,34.8020278202826,P,1500,1,2,29,1,,0,1,1,43500,1,2310,36,1,01077010100-573-875,,967945494
H,1,1455229,100,91500,3,01077010100,01077010100-573,-87.676083005543,34.8020278202826,P,1500,1,1,29,1,,1,1,1,48000,1,4220,28,1,01077010100-573-876,,456272467
H,1,1455229,100,91500,3,01077010100,01077010100-573,-87.676083005543,34.8020278202826,P,1500,1,2,1,,,2,1,,,1,,1,1,01077010100-573-877,,
H,1,1055903,100,62000,3,01077010100,01077010100-574,-87.6758767765347,34.8021983150903,P,1305,1,2,33,1,,0,1,1,18100,1,4110,1,1,01077010100-574-878,,495962847
H,1,1055903,100,62000,3,01077010100,01077010100-574,-87.6758767765347,34.8021983150903,P,1305,1,1,25,1,,1,1,1,43900,1,7950,1,1,01077010100-574-879,,133773721
H,1,1055903,100,62000,3,01077010100,01077010100-574,-87.6758767765347,34.8021983150903,P,1305,1,2,0,,,2,1,,,1,,1,1,01077010100-574-880,,
H,1,1398502,100,53700,3,01077010100,01077010100-575,-87.6745550045537,34.8031335053751,P,2600,1,1,28,1,,0,1,1,35500,1,9620,1,1,01077010100-575-881,,5440276
H,1,1398502,100,53700,3,01077010100,01077010100-575,-87.6745550045537,34.8031335053751,P,2600,1,2,25,1,,1,1,2,18200,1,5410,1,1,01077010100-575-882,,420244790
H,1,1398502,100,53700,3,01077010100,01077010100-575,-87.6745550045537,34.8031335053751,P,2600,1,2,0,,,2,1,,,1,,1,1,01077010100-575-883,,
H,1,820185,100,98000,3,01077010100,01077010100-576,-87.6724119492902,34.8024978745632,P,1303,1,2,33,1,,0,1,1,55000,1,2010,25,1,01077010100-576-884,,133751925
H,1,820185,100,98000,3,01077010100,01077010100-576,-87.6724119492902,34.8024978745632,P,1303,1,1,34,1,,1,1,1,43000,1,120,29,1,01077010100-576-885,,803501519
H,1,820185,100,98000,3,01077010100,01077010100-576,-87.6724119492902,34.8024978745632,P,1303,1,1,2,,,2,1,,,1,,1,1,01077010100-576-886,,
H,1,889645,100,98200,3,01077010100,01077010100-577,-87.6723466202322,34.8028811876704,P,1500,1,1,29,1,,0,1,1,62000,1,4850,1,1,01077010100-577-887,,133747162
H,1,889645,100,98200,3,01077010100,01077010100-577,-87.6723466202322,34.8028811876704,P,1500,1,2,25,1,,1,1,1,36200,1,2310,1,1,01077010100-577-888,,9241662
H,1,889645,100,98200,3,01077010100,01077010100-577,-87.6723466202322,34.8028811876704,P,1500,1,1,0,,,2,1,,,1,,1,1,01077010100-577-889,,
H,1,663728,100,63500,3,01077010100,01077010100-578,-87.6630745301644,34.8048028612018,P,1200,1,1,27,2,16,0,1,1,500,1,9640,1,1,01077010100-578-890,,967946583
H,1,663728,100,63500,3,01077010100,01077010100-578,-87.6630745301644,34.8048028612018,P,1200,1,2,26,1,,1,1,1,63000,1,3160,2,1,01077010100-578-891,,545022063
H,1,663728,100,63500,3,01077010100,01077010100-578,-87.6630745301644,34.8048028612018,P,1200,1,2,0,,,2,1,,,1,,1,1,01077010100-578-892,,
H,1,703881,100,81500,3,01077010100,01077010100-579,-87.6777797693406,34.8027854310095,P,1800,1,2,41,1,,0,1,1,30100,1,5860,1,1,01077010100-579-893,,644087207
H,1,703881,100,81500,3,01077010100,01077010100-579,-87.6777797693406,34.8027854310095,P,1800,1,1,42,1,,1,1,1,42000,1,6355,1,1,01077010100-579-894,,309199230
H,1,703881,100,81500,3,01077010100,01077010100-579,-87.6777797693406,34.8027854310095,P,1800,1,1,17,2,14,2,1,1,9400,1,4720,1,1,01077010100-579-895,010201000765,133794818
H,1,425725,100,76000,3,01077010100,01077010100-580,-87.6761399389609,34.8028133645574,P,1500,1,1,50,1,,0,1,1,65000,1,1650,1,1,01077010100-580-896,,632131082
H,1,425725,100,76000,3,01077010100,01077010100-580,-87.6761399389609,34.8028133645574,P,1500,1,2,49,1,,1,1,1,11000,1,4350,17,1,01077010100-580-897,,305893257
H,1,425725,100,76000,3,01077010100,01077010100-580,-87.6761399389609,34.8028133645574,P,1500,1,1,14,2,10,2,1,,,1,,1,1,01077010100-580-898,010201000767,
H,1,761581,100,60500,3,01077010100,01077010100-581,-87.6755110461501,34.8038603338254,P,1304,1,2,54,1,,0,1,1,48000,1,120,1,1,01077010100-581-899,,450050653
H,1,761581,100,60500,3,01077010100,01077010100-581,-87.6755110461501,34.8038603338254,P,1304,1,2,7,2,4,3,1,,,1,,1,1,01077010100-581-900,010201001545,
H,1,761581,100,60500,3,01077010100,01077010100-581,-87.6755110461501,34.8038603338254,P,1304,1,2,70,1,,6,1,6,12500,1,5860,5,1,01077010100-581-901,,
H,1,756903,100,70000,3,01077010100,01077010100-582,-87.6757189094181,34.8035688642072,P,1200,1,1,52,1,,0,1,1,70000,1,1550,2,1,01077010100-582-902,,5440276
H,1,756903,100,70000,3,01077010100,01077010100-582,-87.6757189094181,34.8035688642072,P,1200,1,2,44,1,,1,1,6,0,1,,1,1,01077010100-582-903,,
H,1,756903,100,70000,3,01077010100,01077010100-582,-87.6757189094181,34.8035688642072,P,1200,1,2,6,2,2,2,1,,,1,,1,1,01077010100-582-904,010201000763,
H,1,544074,100,57300,3,01077010100,01077010100-583,-87.6626906755726,34.8059983824689,P,1000,1,2,47,1,,0,1,1,50000,1,3255,1,1,01077010100-583-905,,420248007
H,1,544074,100,57300,3,01077010100,01077010100-583,-87.6626906755726,34.8059983824689,P,1000,1,2,20,2,15,2,1,6,6000,1,4760,1,1,01077010100-583-906,,
H,1,544074,100,57300,3,01077010100,01077010100-583,-87.6626906755726,34.8059983824689,P,1000,1,1,18,2,14,2,1,3,1300,1,4250,1,1,01077010100-583-907,010201000775,
H,1,1159887,100,95700,3,01077010100,01077010100-584,-87.6790071756755,34.8055714176861,P,2500,1,1,60,1,,0,1,1,66000,1,7140,13,1,01077010100-584-908,,803510387
H,1,1159887,100,95700,3,01077010100,01077010100-584,-87.6790071756755,34.8055714176861,P,2500,1,2,60,1,,1,1,1,8400,1,4020,13,1,01077010100-584-909,,967947953
H,1,1159887,100,95700,3,01077010100,01077010100-584,-87.6790071756755,34.8055714176861,P,2500,1,1,21,1,,3,1,3,21300,1,6530,1,1,01077010100-584-910,,
H,1,1101205,100,54500,3,01077010100,01077010100-585,-87.6796763578146,34.804852893489,P,301,1,1,32,1,,0,1,1,48000,1,4700,13,2,01077010100-585-911,,997143318
H,1,1101205,100,54500,3,01077010100,01077010100-585,-87.6796763578146,34.804852893489,P,301,1,2,29,1,,1,1,6,6500,1,4700,13,2,01077010100-585-912,,
H,1,1101205,100,54500,3,01077010100,01077010100-585,-87.6796763578146,34.804852893489,P,301,1,1,3,1,,4,1,,,1,,13,2,01077010100-585-913,,
H,1,400737,100,99000,3,01077010100,01077010100-586,-87.6800705288484,34.8054396358324,P,1304,1,2,48,1,,0,1,1,99000,1,50,1,2,01077010100-586-914,,701138505
H,1,400737,100,99000,3,01077010100,01077010100-586,-87.6800705288484,34.8054396358324,P,1304,1,2,12,2,9,2,1,,,1,,1,2,01077010100-586-915,010201000764,
H,1,400737,100,99000,3,01077010100,01077010100-586,-87.6800705288484,34.8054396358324,P,1304,1,2,10,2,7,2,1,,,1,,1,2,01077010100-586-916,010201000767,
H,1,1237597,100,76000,3,01077010100,01077010100-587,-87.6795855922657,34.8051567443813,P,1200,1,1,33,1,,0,1,1,76000,2,1020,210,6,01077010100-587-917,,803522689
H,1,1237597,100,76000,3,01077010100,01077010100-587,-87.6795855922657,34.8051567443813,P,1200,1,2,29,1,,1,1,6,0,2,1020,210,6,01077010100-587-918,,
H,1,1237597,100,76000,3,01077010100,01077010100-587,-87.6795855922657,34.8051567443813,P,1200,1,2,0,,,2,1,,,1,,1,6,01077010100-587-919,,
H,1,716768,100,107000,3,01077010100,01077010100-588,-87.6800081709691,34.8049912915495,P,1500,1,1,48,1,,0,1,1,100000,1,2010,1,1,01077010100-588-920,,963938105
H,1,716768,100,107000,3,01077010100,01077010100-588,-87.6800081709691,34.8049912915495,P,1500,1,2,51,1,,1,1,6,0,1,5700,1,1,01077010100-588-921,,
H,1,716768,100,107000,3,01077010100,01077010100-588,-87.6800081709691,34.8049912915495,P,1500,1,2,19,1,,2,1,1,7000,1,9130,1,1,01077010100-588-922,,5440276
H,1,741369,100,0,4,01077010100,01077010100-589,-87.6788465943184,34.8059634534412,P,1600,1,1,24,1,,0,2,3,0,2,4020,303,1,01077010100-589-923,,
H,1,741369,100,0,4,01077010100,01077010100-589,-87.6788465943184,34.8059634534412,P,1600,1,1,25,1,,11,2,3,0,2,4250,303,1,01077010100-589-924,,
H,1,741369,100,0,4,01077010100,01077010100-589,-87.6788465943184,34.8059634534412,P,1600,1,1,24,1,,11,2,3,0,2,4020,303,1,01077010100-589-925,,
H,1,741369,100,0,4,01077010100,01077010100-589,-87.6788465943184,34.8059634534412,P,1600,1,1,24,1,,11,2,3,0,2,4020,303,1,01077010100-589-926,,
H,1,741369,100,0,4,01077010100,01077010100-590,-87.6648838796197,34.8046761837765,P,1600,1,1,24,1,,0,2,3,0,2,4020,303,1,01077010100-590-927,,
H,1,741369,100,0,4,01077010100,01077010100-590,-87.6648838796197,34.8046761837765,P,1600,1,1,25,1,,11,2,3,0,2,4250,303,1,01077010100-590-928,,
H,1,741369,100,0,4,01077010100,01077010100-590,-87.6648838796197,34.8046761837765,P,1600,1,1,24,1,,11,2,3,0,2,4020,303,1,01077010100-590-929,,
H,1,741369,100,0,4,01077010100,01077010100-590,-87.6648838796197,34.8046761837765,P,1600,1,1,24,1,,11,2,3,0,2,4020,303,1,01077010100-590-930,,
H,1,319218,100,400,4,01077010100,01077010100-591,-87.663138427147,34.8057338461364,P,1700,1,2,30,1,,0,1,3,400,1,8740,1,1,01077010100-591-931,,
H,1,319218,100,400,4,01077010100,01077010100-591,-87.663138427147,34.8057338461364,P,1700,1,1,12,2,7,2,1,,,1,,1,1,01077010100-591-932,010201000763,
H,1,319218,100,400,4,01077010100,01077010100-591,-87.663138427147,34.8057338461364,P,1700,1,2,1,,,2,1,,,1,,1,1,01077010100-591-933,,
H,1,319218,100,400,4,01077010100,01077010100-591,-87.663138427147,34.8057338461364,P,1700,1,1,32,1,,13,1,3,0,1,8300,1,1,01077010100-591-934,,
H,1,460523,100,6000,4,01077010100,01077010100-592,-87.6633221573669,34.8053771784769,P,2500,1,2,30,1,,0,1,6,6000,1,5800,1,1,01077010100-592-935,,
H,1,460523,100,6000,4,01077010100,01077010100-592,-87.6633221573669,34.8053771784769,P,2500,1,1,10,2,6,2,1,,,1,,1,1,01077010100-592-936,010201000765,
H,1,460523,100,6000,4,01077010100,01077010100-592,-87.6633221573669,34.8053771784769,P,2500,1,1,9,2,5,2,1,,,1,,1,1,01077010100-592-937,010201000772,
H,1,460523,100,6000,4,01077010100,01077010100-592,-87.6633221573669,34.8053771784769,P,2500,1,1,5,2,2,2,1,,,1,,1,1,01077010100-592-938,010201000773,
H,1,262304,100,4500,4,01077010100,01077010100-593,-87.662972480298,34.8059678101674,P,2600,1,2,25,2,15,0,1,6,100,1,4760,1,1,01077010100-593-939,,
H,1,262304,100,4500,4,01077010100,01077010100-593,-87.662972480298,34.8059678101674,P,2600,1,1,3,1,,2,1,,,1,,1,1,01077010100-593-940,,
H,1,262304,100,4500,4,01077010100,01077010100-593,-87.662972480298,34.8059678101674,P,2600,1,2,53,1,,6,1,3,2400,1,5540,39,1,01077010100-593-941,,
H,1,262304,100,4500,4,01077010100,01077010100-593,-87.662972480298,34.8059678101674,P,2600,1,1,30,2,15,13,1,3,2000,1,4250,12,1,01077010100-593-942,,
H,1,1198624,100,9000,4,01077010100,01077010100-594,-87.6641921156242,34.8049616187093,P,301,1,2,22,1,,0,1,1,9000,1,4610,1,2,01077010100-594-943,,644086050
H,1,1198624,100,9000,4,01077010100,01077010100-594,-87.6641921156242,34.8049616187093,P,301,1,2,8,2,4,2,1,,,1,,1,2,01077010100-594-944,010201000766,
H,1,1198624,100,9000,4,01077010100,01077010100-594,-87.6641921156242,34.8049616187093,P,301,1,2,6,2,5,2,1,,,1,,1,2,01077010100-594-945,010153000532,
H,1,1198624,100,9000,4,01077010100,01077010100-594,-87.6641921156242,34.8049616187093,P,301,1,2,3,1,,2,1,,,1,,1,2,01077010100-594-946,,
H,1,1483245,100,2250,4,01077010100,01077010100-595,-87.6628787761063,34.8059720331307,P,2000,1,1,20,3,15,0,1,6,1950,1,4020,1,2,01077010100-595-947,,
H,1,1483245,100,2250,4,01077010100,01077010100-595,-87.6628787761063,34.8059720331307,P,2000,1,1,21,3,15,11,1,6,0,1,4760,1,2,01077010100-595-948,,
H,1,1483245,100,2250,4,01077010100,01077010100-595,-87.6628787761063,34.8059720331307,P,2000,1,1,21,2,15,11,1,6,0,1,,1,2,01077010100-595-949,,
H,1,1483245,100,2250,4,01077010100,01077010100-595,-87.6628787761063,34.8059720331307,P,2000,1,1,20,3,15,11,1,1,300,1,4050,36,2,01077010100-595-950,,599403045
H,1,289074,100,3700,4,01077010100,01077010100-596,-87.662805160614,34.8060165324722,P,2400,1,2,23,1,,0,1,3,3700,1,4720,1,2,01077010100-596-951,,
H,1,289074,100,3700,4,01077010100,01077010100-596,-87.662805160614,34.8060165324722,P,2400,1,2,4,1,,2,3,,,1,,13,1,01077010100-596-952,,
H,1,289074,100,3700,4,01077010100,01077010100-596,-87.662805160614,34.8060165324722,P,2400,1,1,2,,,2,1,,,1,,13,2,01077010100-596-953,,
H,1,289074,100,3700,4,01077010100,01077010100-596,-87.662805160614,34.8060165324722,P,2400,1,1,0,,,2,1,,,1,,13,2,01077010100-596-954,,
H,1,1223998,100,2650,4,01077010100,01077010100-597,-87.6599525817942,34.8061891913166,P,302,1,2,32,1,,0,1,6,2650,1,4900,51,2,01077010100-597-955,,
H,1,1223998,100,2650,4,01077010100,01077010100-597,-87.6599525817942,34.8061891913166,P,302,1,1,10,2,6,2,1,,,1,,1,2,01077010100-597-956,010201000767,
H,1,1223998,100,2650,4,01077010100,01077010100-597,-87.6599525817942,34.8061891913166,P,302,1,2,8,2,3,2,1,,,1,,1,2,01077010100-597-957,010153000534,
H,1,1223998,100,2650,4,01077010100,01077010100-597,-87.6599525817942,34.8061891913166,P,302,1,1,8,2,5,2,1,,,1,,1,2,01077010100-597-958,010201000775,
H,1,27254,100,560,4,01077010100,01077010100-598,-87.6589025632594,34.8043964125243,P,1304,1,2,33,2,15,0,1,6,560,1,5140,28,2,01077010100-598-959,,
H,1,27254,100,560,4,01077010100,01077010100-598,-87.6589025632594,34.8043964125243,P,1304,1,1,14,2,10,2,1,,,1,,6,2,01077010100-598-960,010153000536,
H,1,27254,100,560,4,01077010100,01077010100-598,-87.6589025632594,34.8043964125243,P,1304,1,2,8,2,4,2,1,,,1,,28,2,01077010100-598-961,010201000766,
